"nombre_barrio","cliente"
San Pedro,-8.57234E+18
La Independencia,-2.2338E+18
Unidad Residencial Santiago de Cali,"2.92757E+18"
Santander,"4.30583E+18"
El Sena,-3.60185E+18
José Manuel Marroquin I,"4.06625E+18"
Unicentro Cali,-5.51422E+18
Colseguros Andes,-1.50686E+18
Ville Grande,-6.04909E+18
Urbanización Tequendama,-5.66345E+18
Unicentro Cali,"2.65019E+18"
Santa Mónica Residencial,"7.31144E+18"
San Vicente,-4.03343E+18
San Fernando Nuevo,"4.0586E+18"
Santa Mónica Residencial,-6.02027E+18
El Calvario,-6.41076E+18
San Vicente,-8.73253E+18
Lili,"3.88472E+18"
El Sena,-5.90604E+18
San Vicente,"1.66341E+18"
Ciudad 2000,-3.82543E+18
El Sena,"4.84426E+18"
Desepaz Invicali,-1.9632E+17
Ciudad 2000,-6.51051E+18
Área Libre-Parque del Amor,-5.85857E+18
Urbanización Militar,"3.69252E+18"
Urbanización Ciudad Jardín,"2.16979E+18"
San Nicolás,"1.9811E+18"
Lili,-8.68339E+18
La Merced,"3.05465E+18"
Quintas de Don Simón,"7.77482E+18"
La Rivera,"5.38128E+18"
El Sena,-8.14616E+18
El Calvario,-3.16509E+18
San Cristobal,"3.41708E+18"
San Pedro,-2.29309E+18
Lili,"2.84507E+18"
Los Alcázares,-6.76791E+18
Juanambu,-5.09884E+18
Granada,-8.85951E+18
El Calvario,-3.89733E+18
Chapinero,-5.10518E+18
Junin,"7.9488E+18"
El Gran Limonar,"7.2964E+18"
Unicentro Cali,"2.47588E+18"
Chipichape,"3.80588E+17"
San Nicolás,-4.33196E+17
Ville Grande,"3.55392E+18"
Unicentro Cali,"9.07898E+18"
Parcelaciones Pance,"1.07359E+17"
Urbanización Ciudad Jardín,"1.64445E+18"
Urbanización La Flora,-5.10369E+18
Chipichape,-8.15779E+18
Manuela Beltrán,"2.58952E+17"
Ciudad Capri,-5.91978E+18
Unidad Residencial Santiago de Cali,-1.50883E+18
El Gran Limonar,"7.67676E+18"
Sucre,-2.69036E+17
Urbanización Militar,-4.93775E+18
San Vicente,-2.57537E+18
Urbanización San Juaquín,"7.79403E+18"
Urbanización Militar,-1.16604E+18
San Vicente,"8.06028E+18"
Unicentro Cali,"3.01762E+17"
Unidad Residencial Santiago de Cali,-8.66284E+17
Unicentro Cali,"5.34643E+18"
El Sena,"5.46913E+18"
La Paz,"4.5193E+18"
Calimio Desepaz,"8.99452E+18"
El Calvario,"3.52044E+18"
Urbanización San Juaquín,"2.77728E+18"
San Nicolás,"2.68802E+18"
Chapinero,-2.11542E+18
El Sena,"5.61774E+18"
San Fernando Nuevo,"5.50868E+18"
San Vicente,-4.52958E+18
El Sena,-4.03168E+18
Ciudad Córdoba,-6.15469E+18
San Nicolás,"3.89101E+18"
Julio Rincón,"7.88148E+17"
Urbanización Ciudad Jardín,"9.20007E+18"
Urbanización San Juaquín,"6.11866E+18"
Chapinero,"7.75235E+18"
San Pedro,-1.20696E+18
El Calvario,"6.64623E+18"
Los Guayacanes,"9.07843E+18"
Mayapan-Las Vegas,"8.03459E+18"
Juanambu,"7.54039E+18"
Santa Mónica Residencial,"5.44413E+18"
Unicentro Cali,"1.81738E+17"
El Peñón,"6.46344E+18"
Urbanización Río Lili,-2.70029E+18
Los Guayacanes,-1.66072E+18
Manuela Beltrán,-1.57397E+18
Chapinero,"5.29443E+17"
San Pedro,-8.75169E+18
San Fernando Nuevo,-2.36247E+18
Unicentro Cali,"9.2014E+18"
San Fernando Nuevo,"4.14368E+18"
San Vicente,"1.63072E+17"
Villa del Prado-El Guabito,-1.16084E+18
Urbanización Militar,"6.52388E+18"
Urbanización Ciudad Jardín,-6.18183E+18
Unidad Residencial Santiago de Cali,-4.95969E+17
Ciudad Los Álamos,"3.17748E+18"
Unidad Residencial Santiago de Cali,-6.91223E+18
San Pedro,-7.04154E+18
San Vicente,-2.51482E+18
San Vicente,"4.66848E+18"
San Vicente,-3.72158E+18
Santa Rita,"8.51023E+18"
San Vicente,"3.89583E+18"
Prados del Norte,"3.48845E+18"
San Nicolás,-8.87801E+18
El Gran Limonar,-7.76011E+16
Chipichape,-5.06737E+18
Ciudad Capri,-5.30442E+18
Colseguros Andes,"2.04492E+18"
Unidad Residencial Santiago de Cali,"4.77842E+17"
Mayapan-Las Vegas,"3.38911E+18"
San Fernando Viejo,"8.29678E+18"
Junin,-4.93129E+18
Urbanización Río Lili,"1.69794E+18"
Urbanización San Juaquín,"4.86466E+18"
"3 de Julio","3.36907E+18"
Urbanización Ciudad Jardín,-8.10421E+18
El Sena,-6.05165E+17
Unidad Residencial Santiago de Cali,"2.31331E+18"
El Cedro,"2.29712E+18"
Santa Mónica Residencial,"6.35017E+18"
Urbanización Ciudad Jardín,"1.41554E+18"
Ciudad 2000,-3.68192E+18
Chipichape,-2.25334E+18
Parcelaciones Pance,-6.89485E+18
Lili,-6.70746E+18
San Pedro,"3.48631E+18"
San Vicente,-1.15279E+18
Lili,-3.96528E+18
El Ángel del Hogar,"1.55519E+18"
El Jardín,-2.20787E+18
Unidad Residencial Santiago de Cali,-4.82537E+18
La Independencia,"5.51392E+18"
Lili,"6.19788E+17"
Urbanización San Juaquín,-7.74074E+17
Barrio Obrero,"2.99916E+18"
Lili,-2.88132E+18
Julio Rincón,"1.25899E+17"
Bolivariano,-5.49217E+18
Lili,"7.25175E+18"
San Fernando Nuevo,"5.07933E+18"
Unicentro Cali,-6.98794E+17
Julio Rincón,-1.73869E+18
Unidad Residencial Santiago de Cali,-4.61183E+18
Granada,"4.50359E+18"
San Pedro,-8.41369E+18
Alfonso López I,"1.0636E+18"
Acueducto San Antonio,-6.26031E+18
Versalles,"3.94326E+18"
Los Alcázares,-5.85366E+18
El Cedro,-9.03974E+18
Urbanización San Juaquín,-8.92258E+18
Urbanización Ciudad Jardín,-6.23621E+18
Junin,-1.20194E+18
El Gran Limonar,-5.22771E+18
El Sena,-6.45559E+18
Los Alcázares,"6.64557E+18"
Meléndez,-8.285E+18
El Calvario,"5.53197E+18"
San Vicente,-3.67446E+18
Ville Grande,-2.76739E+18
San Pedro,-3.14029E+18
La Merced,-5.37747E+18
Industrial,"8.57377E+18"
Nueva Floresta del Ict,"4.68752E+18"
Urbanización Militar,"7.94668E+18"
Urbanización San Juaquín,"1.74127E+18"
San Pedro,"9.16359E+18"
La Flora,-6.74597E+18
Urbanización Militar,-4.36164E+18
Meléndez,-1.59615E+18
Chapinero,"7.33478E+18"
Sucre,"6.57222E+18"
Los Guaduales,"6.09831E+18"
Meléndez,-4.09145E+18
Ciudad Capri,"2.18347E+18"
El Sena,"7.79613E+18"
Urbanización San Juaquín,"1.14357E+18"
Santa Mónica Residencial,"8.86408E+18"
Chapinero,"3.57446E+18"
Centenario,"1.07984E+18"
Colseguros Andes,"5.98286E+17"
Santander,-5.80929E+18
Colseguros Andes,-7.00542E+18
Unicentro Cali,"6.28834E+18"
San Vicente,-4.95348E+18
Urbanización San Juaquín,-1.09831E+18
Santander,"7.78657E+18"
Jorge Isaacs,-4.65603E+18
Urbanización Ciudad Jardín,-1.74165E+18
El Jardín,-4.1035E+17
Chipichape,-5.95567E+17
Unidad Residencial Santiago de Cali,"9.231E+17"
El Sena,-1.91562E+18
Unicentro Cali,-6.20772E+18
Ciudad Córdoba,-4.10328E+18
Parcelaciones Pance,"3.94165E+18"
San Vicente,"8.40735E+18"
Guayaquil,-1.12972E+18
La Ciudadela Confandi,-3.75737E+16
San Fernando Nuevo,"4.31011E+18"
Urbanización La Flora,-7.6532E+18
Lili,"8.57458E+18"
Buenos Aires,"6.07476E+18"
El Cedro,-2.45428E+18
Buenos Aires,-1.35947E+18
Bolivariano,-1.80287E+18
Urbanización La Flora,"8.46489E+18"
Urbanización Militar,-4.63626E+18
Lili,-1.93453E+18
San Pedro,"5.44922E+18"
San Nicolás,"5.81206E+18"
Unicentro Cali,"7.97448E+18"
Chapinero,"8.90397E+18"
Centenario,-6.39293E+18
El Sena,"9.11774E+18"
Urbanización San Juaquín,-4.78511E+18
San Pedro,-6.95127E+18
San Pedro,-3.9234E+18
Chipichape,"6.91925E+18"
Meléndez,"7.54153E+18"
Santa Mónica Residencial,"2.80373E+18"
Lili,"2.58311E+18"
Juanambu,-2.29736E+18
El Sena,-3.77469E+17
Junin,-2.24439E+18
Unicentro Cali,"7.7096E+18"
Unidad Residencial Santiago de Cali,-3.68082E+17
Primero de Mayo,"2.22188E+17"
El Cedro,-3.55888E+18
Lili,"5.08842E+18"
Urbanización Ciudad Jardín,-7.66976E+18
San Vicente,"2.25391E+18"
Bolivariano,"3.41789E+18"
Unicentro Cali,"8.14263E+18"
San Pedro,"8.25131E+18"
El Limonar,"7.59128E+16"
El Gran Limonar,"5.71894E+18"
San Vicente,"8.64034E+18"
San Vicente,"1.7414E+18"
Bolivariano,-1.40976E+18
Siete de Agosto,"7.38279E+18"
Área Libre-Parque del Amor,"8.68628E+18"
El Gran Limonar,-7.98956E+18
Chipichape,-8.61848E+17
Santa Mónica Residencial,-6.69157E+17
San Nicolás,-7.4182E+18
Urbanización San Juaquín,"3.70262E+18"
San Nicolás,-2.43808E+18
Buenos Aires,"4.82633E+18"
Nueva Floresta del Ict,"5.7528E+17"
Urbanización Ciudad Jardín,"7.283E+18"
San Antonio,-7.9215E+18
Los Chorros,"4.5704E+18"
La Ciudadela Confandi,-5.86646E+18
Urbanización Ciudad Jardín,"9.16936E+18"
Lili,"6.815E+18"
Unicentro Cali,-7.77368E+18
El Cedro,"4.42341E+18"
Unicentro Cali,-5.17333E+18
San Vicente,-8.18604E+18
Junin,-6.72556E+18
Santa Isabel,-4.13975E+18
Guillermo León Valencia,"7.19227E+18"
Unicentro Cali,-6.76117E+18
Urbanización La Merced,-2.54842E+18
Urbanización La Flora,-3.77458E+17
Urbanización Ciudad Jardín,-8.45375E+18
San Vicente,-6.58465E+18
Unidad Residencial Santiago de Cali,-4.01759E+18
Urbanización Ciudad Jardín,-8.32483E+18
San Nicolás,-7.28269E+18
Canaverales Los Samanes,-5.50264E+18
San Vicente,"2.03681E+17"
San Pedro,"4.01213E+18"
Julio Rincón,-6.68057E+18
San Pedro,-7.21519E+17
Los Guaduales,"1.20715E+18"
Parcelaciones Pance,-5.72839E+18
San Fernando Viejo,-7.3362E+18
Calima,"6.56998E+18"
Los Guaduales,"3.15501E+18"
Chipichape,"8.82328E+18"
San Vicente,"3.11421E+18"
San Cristobal,"1.2645E+18"
El Sena,"3.42724E+18"
Bolivariano,-4.54812E+17
Unicentro Cali,"4.73638E+18"
Julio Rincón,-8.80509E+18
El Sena,"6.58896E+18"
Urbanización San Juaquín,-4.39596E+18
Santa Mónica Residencial,-5.07559E+18
Los Guayacanes,"4.57184E+18"
Chapinero,-1.59231E+18
Mayapan-Las Vegas,"5.1801E+18"
Villa del Prado-El Guabito,"1.85351E+18"
Ciudad Córdoba,-1.0754E+18
Sucre,-2.78405E+18
Primero de Mayo,-2.03272E+18
San Fernando Viejo,-1.8319E+18
Siete de Agosto,"4.23435E+18"
San Fernando Nuevo,-3.08771E+18
San Vicente,"3.23597E+18"
Urbanización Ciudad Jardín,"7.69364E+18"
Alameda,-5.13655E+18
Villa del Prado-El Guabito,-6.43374E+18
El Sena,-6.74927E+18
La Merced,-8.27378E+18
Prados del Norte,-2.41018E+18
Unidad Residencial Santiago de Cali,-3.93502E+18
San Fernando Nuevo,"4.31437E+18"
Calimio Desepaz,-2.34685E+18
Urbanización San Juaquín,"5.62588E+18"
Prados del Norte,"4.8311E+18"
Santa Mónica Residencial,"5.1455E+18"
El Calvario,-7.93493E+17
Los Guaduales,-8.18561E+18
Santa Rosa,-6.24874E+18
El Cedro,-7.03632E+17
Desepaz Invicali,"4.50215E+18"
Nueva Floresta del Ict,"2.80943E+18"
El Troncal,"8.03407E+17"
Unidad Residencial Santiago de Cali,-8.3391E+18
Urbanización San Juaquín,"5.71458E+18"
Urbanización San Juaquín,-2.75559E+18
San Nicolás,"5.77219E+18"
San Fernando Nuevo,"7.3462E+18"
Unicentro Cali,"7.11055E+17"
San Nicolás,-4.38364E+18
Urbanización San Juaquín,-7.42528E+18
Parcelaciones Pance,"4.10731E+18"
Acueducto San Antonio,-1.04215E+18
San Vicente,"4.06732E+18"
Calimio Desepaz,-2.31684E+18
El Limonar,-4.71092E+18
La Ciudadela Confandi,"8.67537E+18"
Junin,-5.899E+18
El Sena,-5.70461E+18
Urbanización Militar,-1.53009E+18
Calima,"7.48932E+18"
Julio Rincón,-6.45348E+18
Urbanización San Juaquín,"1.8033E+17"
El Limonar,-1.11068E+18
"12 de Octubre",-4.65383E+18
Cristobal Colón,-7.0866E+18
Mayapan-Las Vegas,-3.73698E+18
El Gran Limonar,"3.01987E+18"
San Nicolás,"5.78223E+18"
Lili,"3.80267E+18"
El Sena,"8.18009E+18"
Junin,-2.41424E+18
Santa Mónica Residencial,-4.84282E+18
San Pedro,-2.68964E+18
Ciudad Campestre,-4.61842E+18
Sucre,-6.39697E+18
Los Lagos,-3.91834E+18
Ville Grande,-4.7573E+18
San Pedro,"6.19338E+18"
El Cedro,"7.76942E+17"
Ville Grande,"4.83011E+18"
San Fernando Nuevo,-6.02658E+18
El Sena,-3.84734E+18
Siete de Agosto,-3.99836E+18
Chapinero,"1.24019E+18"
Urbanización San Juaquín,-4.04949E+18
Barrio Obrero,"1.91584E+18"
Alameda,-4.35817E+18
Urbanización San Juaquín,"8.64581E+18"
El Gran Limonar,"7.88377E+18"
La Merced,"8.79976E+18"
Parcelaciones Pance,-4.30941E+18
El Sena,-7.29471E+18
El Guabal,"5.92136E+18"
Santa Rita,"2.6693E+18"
San Pedro,-5.33159E+17
El Guabal,"8.37905E+18"
El Jardín,"8.55544E+18"
Villa del Sol,-4.61146E+18
Calima,-4.11864E+18
Guayaquil,"8.59945E+18"
Unicentro Cali,-2.62889E+18
Unicentro Cali,-8.86564E+18
San Vicente,-8.26572E+18
San Vicente,-7.39106E+18
Vipasa,-8.79224E+18
Unicentro Cali,"8.897E+18"
Área Libre-Parque del Amor,-3.87737E+18
Sucre,"5.6022E+18"
Unidad Residencial Santiago de Cali,-3.7817E+18
San Fernando Viejo,-3.61688E+18
San Vicente,-4.51827E+18
Unicentro Cali,-3.25128E+18
Urbanización Ciudad Jardín,"3.94119E+18"
San Fernando Nuevo,"3.91777E+18"
Lili,-8.8496E+18
Quintas de Don Simón,-1.55248E+18
Junin,-3.45286E+18
Colseguros Andes,-4.83057E+18
Unicentro Cali,"6.48358E+18"
Los Lagos,"2.13836E+18"
Junin,-6.81018E+18
La Paz,-7.90073E+18
Urbanización La Flora,-5.85962E+18
Área Libre-Parque del Amor,"7.18046E+18"
Bolivariano,"3.82043E+18"
Urbanización Militar,-2.86283E+18
Bolivariano,-1.8926E+18
San Vicente,-4.33136E+18
Urbanización Militar,"1.66866E+18"
Urbanización Militar,-3.84618E+18
San Fernando Nuevo,"7.3319E+16"
San Pedro,"7.6234E+17"
Santa Teresita,-2.81596E+18
San Pedro,"5.27359E+18"
El Gran Limonar,-3.86887E+17
Urbanización San Juaquín,"7.12068E+18"
Unicentro Cali,"5.98317E+18"
Los Parques,"7.13975E+17"
Junin,-5.35287E+18
San Vicente,"7.19283E+18"
Santander,-1.54288E+18
El Troncal,-5.53702E+18
Los Libertadores,-8.17134E+18
Santander,"6.86457E+18"
Unicentro Cali,-9.17604E+18
Unidad Residencial Santiago de Cali,"8.90601E+18"
El Peñón,"2.99724E+18"
Santa Mónica Residencial,-6.30118E+18
Ciudad Córdoba,-1.58882E+18
Versalles,-8.06534E+18
San Vicente,-3.49381E+18
Colseguros Andes,"2.6339E+18"
Unicentro Cali,"4.14551E+18"
San Nicolás,"4.1076E+18"
San Vicente,-6.13738E+18
Lili,"4.80969E+17"
San Vicente,"1.27498E+18"
San Vicente,-1.98377E+18
Unicentro Cali,-4.50161E+18
La Alianza,-2.03183E+18
San Vicente,"5.73903E+18"
Chapinero,"3.3582E+18"
El Cedro,-7.84677E+18
La Paz,-4.92377E+18
El Cedro,-1.85956E+18
Unidad Residencial Santiago de Cali,"7.07552E+18"
Urbanización San Juaquín,-3.10804E+18
Colseguros Andes,"9.06749E+18"
Urbanización San Juaquín,-5.45736E+17
El Sena,-8.35319E+18
Calima,"5.97252E+18"
Vallado,-2.67944E+18
San Vicente,"1.00431E+18"
La Rivera,"2.17048E+18"
Lili,"8.12746E+18"
San Pedro,"2.59221E+18"
San Luis II,"7.58386E+18"
Chipichape,"7.9304E+18"
Caldas,-1.04981E+18
Alirio Mora Beltrán,-3.01564E+18
Vipasa,"5.41874E+18"
Urbanización San Juaquín,"2.08522E+18"
Chapinero,"2.66165E+18"
San Pedro,-3.32582E+18
Santander,-5.42072E+18
Prados del Norte,"3.26757E+18"
Cuarto de Legua-Guadalupe,"8.64757E+18"
Canaveralejo-Seguros Patria,-8.79814E+18
Santa Mónica Residencial,"7.80684E+18"
San Vicente,-3.67783E+18
Urbanización Río Lili,-2.04406E+18
El Sena,"4.76419E+18"
Cristobal Colón,"2.49037E+18"
Lili,-1.91639E+18
Urbanización Militar,-2.18676E+18
San Pedro,"3.60538E+18"
San Pedro,"1.98958E+18"
Unidad Residencial Santiago de Cali,-5.08675E+18
Los Cambulos,"8.68491E+18"
Urbanización San Juaquín,-7.66486E+18
San Luis II,-9.09814E+18
El Limonar,"6.12454E+18"
San Nicolás,-6.61541E+18
Chipichape,"2.05941E+18"
La Ciudadela Confandi,"6.64717E+18"
San Nicolás,-6.19185E+18
Chapinero,"4.55168E+18"
Ciudad Córdoba,-7.91185E+18
Prados del Norte,"5.17214E+18"
Urbanización San Juaquín,"3.54138E+18"
Canaveralejo-Seguros Patria,-6.50849E+18
Meléndez,"7.90937E+18"
El Sena,-7.06499E+18
Urbanización Militar,-5.60962E+18
Unidad Residencial Santiago de Cali,-6.0217E+18
Parcelaciones Pance,"1.74973E+18"
Urbanización San Juaquín,"5.30286E+18"
San Vicente,-1.73102E+18
El Calvario,"9.02118E+18"
Santa Mónica Residencial,-2.88157E+18
La Merced,-4.91237E+18
Porvenir,-3.3915E+18
San Vicente,"7.82838E+18"
El Sena,-4.77029E+18
Unidad Residencial Santiago de Cali,-2.68964E+18
Urbanización San Juaquín,-2.13616E+18
Urbanización San Juaquín,"6.79008E+17"
Colseguros Andes,"1.98189E+18"
Sucre,"8.94691E+18"
El Sena,"2.13555E+18"
Los Parques,-2.21127E+18
El Sena,-1.56423E+18
Versalles,-7.69374E+18
El Lido,-5.81549E+18
Lili,-6.45077E+18
San Pedro,"1.50906E+16"
Lili,-4.85918E+17
Santander,-8.67508E+17
Los Guayacanes,-2.97337E+18
San Fernando Viejo,-8.69885E+18
Urbanización Militar,"2.32658E+18"
San Nicolás,-2.18934E+17
San Vicente,-3.20364E+18
Urbanización Río Lili,"8.27073E+18"
Unicentro Cali,-2.61246E+18
San Fernando Nuevo,"6.0924E+18"
Ciudad 2000,-9.19171E+18
San Pedro,-8.79426E+18
San Pedro,-7.84386E+18
El Calvario,"2.77821E+18"
San Fernando Nuevo,-7.65573E+18
Parcelaciones Pance,-6.1611E+17
Unidad Residencial Santiago de Cali,"3.3156E+18"
Colseguros Andes,"7.45282E+18"
San Antonio,"3.80284E+18"
Mayapan-Las Vegas,-7.91585E+18
Los Alcázares,-4.41969E+18
Unicentro Cali,"2.72992E+18"
El Calvario,"6.48659E+18"
San Nicolás,-4.02313E+18
San Pedro,-1.79037E+18
Santa Teresita,"3.8983E+18"
El Sena,-6.17624E+18
Ciudad Capri,-5.06452E+18
San Vicente,-7.13645E+18
Urbanización La Flora,-3.2341E+18
Paseo del Comercio,"9.06116E+18"
Parcelaciones Pance,"2.18955E+17"
El Cedro,-8.02339E+18
Unicentro Cali,"6.81146E+18"
Chipichape,-5.74988E+18
Unidad Residencial Santiago de Cali,-3.04833E+18
Ciudadela Floralia,"9.08599E+18"
Lili,-4.82883E+18
Unicentro Cali,"6.74269E+18"
Santa Mónica Residencial,-5.87179E+18
Unidad Residencial Santiago de Cali,-6.16809E+18
El Peñón,-2.82632E+18
Unidad Residencial Santiago de Cali,"3.03793E+17"
San Fernando Nuevo,"7.3342E+17"
Lili,-7.08594E+18
Chapinero,"2.92148E+18"
Urbanización La Flora,"7.64056E+18"
Chapinero,"5.9532E+18"
Santander,-1.91409E+18
Unidad Residencial Santiago de Cali,-4.82847E+18
Primero de Mayo,-9.13386E+18
Urbanización Ciudad Jardín,"4.95681E+18"
Chipichape,"3.8096E+18"
Los Guayacanes,"2.04296E+18"
Ciudad Córdoba,"7.50573E+17"
San Pascual,"4.31808E+18"
San Pedro,-7.38123E+18
Chapinero,"5.58518E+18"
El Jardín,-3.43216E+17
Los Guayacanes,-2.52559E+18
Parcelaciones Pance,-5.76665E+18
Unicentro Cali,-3.03564E+18
Santa Anita,"6.63944E+18"
Urbanización San Juaquín,-8.28774E+18
Chipichape,-4.78288E+18
San Vicente,"2.42463E+18"
Unidad Residencial Santiago de Cali,-7.24238E+18
Calima,"1.49274E+18"
Lili,-3.45748E+18
El Cedro,-9.14525E+18
Lili,"6.39978E+18"
Urbanización Militar,-5.93409E+18
El Sena,"1.9879E+18"
Mariano Ramos,-9.04835E+18
Santa Mónica Residencial,"1.67354E+18"
Julio Rincón,"8.67572E+18"
La Ciudadela Confandi,-5.60094E+18
San Nicolás,"9.09565E+18"
"3 de Julio","4.77168E+17"
Junin,-6.21958E+18
Colseguros Andes,"2.02608E+18"
Los Cambulos,-4.3908E+18
Olímpico,-5.22373E+17
Julio Rincón,"2.50916E+18"
Chipichape,"2.25209E+18"
Urbanización Tequendama,"7.25083E+18"
El Cedro,-4.18446E+18
San Vicente,"5.79668E+18"
Paseo de los Almendros,"4.9093E+17"
El Ingenio,-8.8579E+18
San Vicente,"4.5724E+18"
El Gran Limonar,"8.69822E+18"
Parcelaciones Pance,-4.62565E+18
San Vicente,"9.8938E+17"
El Calvario,"8.37458E+18"
Chipichape,"8.0069E+18"
Versalles,-2.51769E+18
José M. Córdoba,"2.57954E+18"
Urbanización Militar,-7.00162E+18
Chipichape,"1.34431E+18"
San Vicente,"3.31686E+18"
Bretana,"2.65133E+18"
San Nicolás,-3.33289E+18
Urbanización Militar,-2.88343E+18
Ciudad Córdoba,-3.76812E+18
Urbanización Ciudad Jardín,"3.3309E+18"
Ville Grande,-1.04715E+18
Unidad Residencial Santiago de Cali,-3.09431E+18
Urbanización San Juaquín,-1.76332E+18
Lili,"8.46509E+18"
San Vicente,"7.66919E+18"
San Nicolás,-2.16546E+18
Buenos Aires,-4.66614E+17
Chapinero,-6.41239E+18
Santa Mónica Residencial,-1.11004E+18
Manuela Beltrán,-6.38632E+18
Chipichape,"5.10558E+18"
Santa Anita,-2.36977E+18
San Nicolás,"4.83991E+18"
Alfonso López III,"1.4764E+17"
Urbanización Río Lili,"8.76913E+17"
El Sena,-5.19707E+18
Chipichape,-7.70486E+18
Unicentro Cali,"4.82784E+18"
Chipichape,"9.04472E+18"
Unidad Residencial Santiago de Cali,"8.79282E+18"
San Pedro,-1.56102E+18
San Vicente,-4.7207E+18
El Gran Limonar,-7.84331E+18
Unidad Residencial Santiago de Cali,-6.17602E+17
Los Libertadores,"6.15091E+18"
El Sena,"7.63766E+18"
El Sena,"7.74271E+18"
El Gran Limonar,"1.35296E+18"
El Guabal,-3.3887E+18
Julio Rincón,-1.13766E+18
La Independencia,-3.04094E+18
Primero de Mayo,-4.3075E+18
El Hoyo,-2.58136E+18
Unicentro Cali,-3.37778E+18
Caney,"4.07025E+18"
El Cedro,-6.78016E+18
Santa Mónica Residencial,"8.64407E+18"
Lili,-3.73814E+18
Área Libre-Parque del Amor,"6.21788E+18"
San Nicolás,"2.65796E+18"
Chipichape,"1.81493E+18"
Urbanización La Flora,-2.92472E+17
Unicentro Cali,-5.01054E+18
Unidad Residencial Santiago de Cali,-3.86028E+18
El Gran Limonar,"7.86464E+18"
El Cedro,-7.83246E+18
Urbanización San Juaquín,"7.73577E+18"
Urbanización Ciudad Jardín,"6.32548E+18"
San Pedro,"3.52353E+18"
La Flora,-8.56544E+18
Porvenir,-2.47062E+18
La Merced,-7.7607E+18
San Vicente,"6.53805E+18"
Urbanización Militar,"2.23597E+18"
El Gran Limonar,"6.11583E+18"
Chipichape,"2.89767E+18"
Lili,-4.06587E+18
Lleras Restrepo II,"7.35117E+18"
Primero de Mayo,-2.45067E+18
Urbanización Río Lili,-6.90574E+18
Siete de Agosto,"5.5054E+18"
Unidad Residencial Santiago de Cali,"8.79824E+18"
San Nicolás,-1.52991E+18
Calima,"7.35895E+18"
Santa Fe,-3.55822E+18
Santa Mónica Residencial,-3.88738E+18
El Cedro,-3.22456E+18
Los Sauces,"5.26274E+18"
Unidad Residencial Santiago de Cali,-8.7501E+18
Urbanización San Juaquín,-4.22378E+18
Bretana,"2.90346E+18"
Santa Mónica Residencial,-3.46985E+18
Lili,-1.47268E+18
Urbanización San Juaquín,"5.07923E+18"
San Vicente,-3.95589E+17
Ciudad Córdoba,"4.21619E+17"
Chipichape,-5.49757E+18
Chipichape,"4.63894E+18"
El Sena,"3.10463E+18"
Urbanización San Juaquín,"3.91032E+18"
El Sena,"1.1931E+18"
Santa Mónica Residencial,-1.77762E+18
Santa Rita,"1.16244E+18"
Lili,-4.30185E+18
Ciudad Los Álamos,-2.8348E+18
El Gran Limonar,"1.04041E+18"
Santander,-7.72464E+18
Sucre,-8.4876E+18
La Merced,"4.5308E+18"
Los Alcázares,-4.78879E+18
La Flora,-2.86898E+17
Los Parques,-6.01131E+18
San Fernando Nuevo,-8.0492E+18
San Vicente,-3.74936E+18
Chapinero,-6.8679E+18
El Gran Limonar,"4.35431E+18"
El Jardín,-3.37099E+18
Alirio Mora Beltrán,"7.17782E+18"
El Gran Limonar,-5.43984E+18
Centenario,-2.23455E+17
Prados del Norte,-6.57225E+18
La Ciudadela Confandi,"9.16626E+18"
El Sena,-6.08841E+18
Santa Mónica Residencial,-7.67531E+18
Chapinero,-2.78638E+18
El Sena,"5.54281E+18"
Los Guayacanes,"5.53933E+18"
Lili,-3.88371E+18
San Pedro,-5.60078E+18
Santander,"4.42657E+18"
Calima,-2.0295E+18
San Vicente,-2.62835E+18
Calima,"3.94958E+18"
San Nicolás,"8.43746E+18"
Municipal,-3.27126E+18
Los Guaduales,-7.69056E+18
El Cedro,-2.82849E+17
Parcelaciones Pance,-7.58592E+18
Pampalinda,"5.79351E+18"
La Flora,-1.45476E+18
Canaverales Los Samanes,-4.0759E+18
Santa Anita,"5.89963E+18"
Unidad Residencial Santiago de Cali,-7.94779E+18
El Gran Limonar,"8.74786E+18"
Los Guaduales,"5.44197E+18"
San Vicente,-3.78203E+17
San Fernando Nuevo,-4.04323E+18
El Sena,"3.71117E+17"
El Gran Limonar,"3.86984E+18"
San Nicolás,-4.49887E+18
El Gran Limonar,-4.56828E+18
Unidad Residencial Santiago de Cali,-5.03597E+18
Sucre,-6.64902E+18
El Cedro,-2.53112E+18
Santa Rita,"2.20995E+18"
El Ángel del Hogar,"8.13477E+18"
San Fernando Viejo,"2.23826E+18"
Santa Mónica Residencial,"5.23528E+18"
El Calvario,"7.50061E+18"
El Cedro,"8.00082E+18"
El Cedro,"8.77948E+18"
La Hacienda,-4.63848E+18
Urbanización Ciudad Jardín,"5.39753E+16"
Colseguros Andes,-8.64658E+18
El Sena,-1.62741E+18
